doc_id,summary,search_summary,issue_main,issue_sub,keywords,tone,people,organizations,locations,document_category,policy_status,speech_intent,confidence,date,source_type,source,title,document_type,model,tagged_at
NEWS_00034,臺北市長蔣萬安與捷克參議院議長韋德齊共同揭幕亞洲第三座「哈維爾的長椅」，象徵臺北與捷克深厚民主友誼及推動對話化解歧異。,臺北設置亞洲第三座哈維爾的長椅，象徵民主對話。,國際交流,"[""公共建設"", ""城市外交"", ""活動"", ""民主對話"", ""文化交流""]","[""哈維爾的長椅"", ""臺北市"", ""蔣萬安"", ""捷克"", ""民主對話""]",正向,"[""蔣萬安"", ""韋德齊"", ""哈維爾"", ""史坦格""]","[""臺北市政府市長新聞稿"", ""捷克參議院"", ""捷克經濟文化辦事處"", ""政治大學""]","[""臺北市"", ""大安森林公園"", ""捷克"", ""亞洲""]",國際交流,不適用,宣傳,0.95,2026-06-03,市長新聞稿,臺北市政府市長新聞稿,亞洲第三座「哈維爾的長椅」落腳臺北 蔣萬安:透過對話化解歧異、建立信任,public_statement,gpt-4.1-mini,2026-06-25T10:58:24
NEWS_00035,臺北市長蔣萬安質詢交通建設推動、公共安全稽查及環境治理措施，強調持續提升交通安全與環境防治，並促進產業與智慧交通發展。,蔣萬安市政質詢聚焦交通建設與公共安全,交通,"[""交通安全"", ""智慧交通"", ""鼠類防治"", ""北士科"", ""都市計畫"", ""外掛電梯""]","[""交通建設"", ""環境治理"", ""智慧交通"", ""公共安全"", ""產業發展""]",正向,"[""蔣萬安"", ""李四川"", ""謝銘鴻"", ""俞副秘書長""]","[""臺北市政府"", ""警察局"", ""捷運局"", ""地政局"", ""勞動局"", ""環保局"", ""水利署"", ""臺鐵"", ""輝達""]","[""臺北市"", ""新北市"", ""蘆洲區"", ""社子島"", ""洲美快速道路"", ""北士科"", ""圓山花博園區"", ""天母棒球場"", ""士林"", ""文山區""]",政策說明,推動中,說明,0.95,2026-06-02,市長新聞稿,臺北市政府市長新聞稿,赴市議會總質詢 蔣萬安：持續推動重大交通建設 同步強化交通安全與環境治理,public_statement,gpt-4.1-mini,2026-06-25T10:58:30
NEWS_00036,臺北市長蔣萬安於市政總質詢中支持警方強力執法毒駕，推動加重刑責，研議外掛電梯補助方案，提升公共建設與校園安全，並強化智慧城市與育兒政策。,蔣萬安支持加重毒駕刑責與推動多項市政政策。,市政管理,"[""公安"", ""建築安全"", ""公共建設"", ""校園"", ""智慧城市"", ""育兒政策""]","[""毒駕"", ""強力執法"", ""外掛電梯"", ""智慧城市"", ""育兒減時不減薪""]",正向,"[""蔣萬安"", ""姚淑文"", ""李泰興"", ""王秋冬"", ""胡曉嵐""]","[""臺北市政府"", ""社會局"", ""衛生局"", ""勞動局"", ""資訊局""]","[""臺北市"", ""文山區"", ""西門町""]",政策說明,推動中,說明,0.95,2026-06-01,市長新聞稿,臺北市政府市長新聞稿,臺北市政總質詢 蔣萬安:挺警方強力執法 支持加重毒駕刑責,public_statement,gpt-4.1-mini,2026-06-25T10:58:35
NEWS_00037,臺北市長蔣萬安出席114學年度畢業生市長獎頒獎典禮，勉勵畢業生心懷感恩勇於創新，強調善用AI迎接未來挑戰。,蔣萬安勉勵畢業生善用AI迎未來挑戰,教育,"[""畢業典禮"", ""學生"", ""AI教育"", ""創新""]","[""畢業生"", ""市長獎"", ""AI"", ""創新"", ""蔣萬安""]",正向,"[""蔣萬安"", ""黃仁勳"", ""蘇姿丰""]","[""臺北市政府市長新聞稿"", ""輝達"", ""超微""]","[""臺北市"", ""北投士林科技園區""]",活動出席,不適用,祝賀,0.95,2026-05-31,市長新聞稿,臺北市政府市長新聞稿,114學年度畢業生市長獎頒獎典禮 蔣萬安勉勵畢業生心懷感恩、勇於創新 善用AI迎接未來挑戰,public_statement,gpt-4.1-mini,2026-06-25T10:58:39
NEWS_00038,臺北市長蔣萬安頒發市長獎給優秀畢業生，勉勵學子善用AI掌握未來趨勢，並感謝師長及家長支持。,蔣萬安頒獎勉勵學子善用AI,教育,"[""校園"", ""學生"", ""畢業典禮"", ""AI教育"", ""技職教育""]","[""市長獎"", ""蔣萬安"", ""AI教育"", ""畢業生"", ""臺北市立大學""]",正向,"[""蔣萬安"", ""黃仁勳"", ""蘇姿丰""]","[""臺北市政府"", ""臺北市立大學"", ""輝達"", ""AMD""]","[""臺北市"", ""北投"", ""士林科技園區""]",活動出席,不適用,表揚,0.95,2026-05-30,市長新聞稿,臺北市政府市長新聞稿,頒發北市特教學校、高職及市立大學市長獎 蔣萬安勉勵學子善用AI、掌握未來趨勢,public_statement,gpt-4.1-mini,2026-06-25T10:58:43
NEWS_00039,臺北市長蔣萬安出席中山區力行里區民活動中心啟用典禮，該中心包含社會住宅與公共活動空間，提升地方公共服務。過程歷經土地協調及設計興建，並由國產署協助推動。,中山區力行里活動中心啟用與社宅完工,住宅,"[""社宅"", ""活動中心"", ""公共建設"", ""土地取得"", ""社會住宅""]","[""中山區"", ""力行里"", ""社會住宅"", ""公共服務"", ""國產署""]",正向,"[""蔣萬安"", ""沈銀德""]","[""臺北市政府"", ""國產署"", ""中山區力行里里長""]","[""中山區"", ""臺北市""]",活動出席,不適用,感謝,0.95,2026-05-29,市長新聞稿,臺北市政府市長新聞稿,中山力行里區民活動中心啟用 蔣萬安：提供地方更完善公共服務,public_statement,gpt-4.1-mini,2026-06-25T10:58:49
NEWS_00040,臺北市長蔣萬安出席市立棒球場紀念碑落成，致敬棒球聖地及推動硬體與選手培訓，感謝棒球界與議員支持，並提及謝國城基金會助力青年公園棒球場翻新。,市立棒球場紀念碑落成暨棒球推廣活動。,體育,"[""體育發展"", ""大巨蛋"", ""公共建設"", ""校園"", ""青少年""]","[""棒球紀念碑"", ""蔣萬安"", ""謝國城"", ""青年公園棒球場""]",正向,"[""蔣萬安"", ""周思齊"", ""陳炳甫"", ""俞副秘書長"", ""謝國城""]","[""臺北市政府"", ""文教基金會"", ""東園國小""]","[""臺北市"", ""小巨蛋"", ""青年公園""]",活動出席,不適用,祝賀,0.95,2026-05-29,市長新聞稿,臺北市政府市長新聞稿,市立棒球場紀念碑落腳小巨蛋 蔣萬安：承先啟後 向棒球聖地致敬,public_statement,gpt-4.1-mini,2026-06-25T10:58:55
NEWS_00041,臺北市長蔣萬安說明文林變電所地下化原則與市府與台電協調過程，強調提前規劃用電需求，落實都市計畫地下化規定，並回應多項議員關切事項。,蔣萬安於議會質詢說明變電所地下化及相關政策進展。,都市發展,"[""都市計畫"", ""北士科"", ""招商"", ""公共建設"", ""包租代管"", ""公安""]","[""變電所地下化"", ""輝達"", ""台電協調"", ""雙城論壇"", ""用電規劃""]",中性,"[""蔣萬安"", ""黃仁勳"", ""姚仁喜""]","[""臺北市政府"", ""台電"", ""輝達"", ""臺北市警察局"", ""波士頓"", ""紐約""]","[""臺北市"", ""北投"", ""北士科"", ""波士頓"", ""紐約"", ""上海""]",政策說明,推動中,說明,0.95,2026-05-29,市長新聞稿,臺北市政府市長新聞稿,赴議會總質詢 蔣萬安：依都市計畫地下化原則 已與台電達成共識,public_statement,gpt-4.1-mini,2026-06-25T10:59:01
NEWS_00042,蔣萬安市長出席第二屆北投夏日祭，分享活動亮點並介紹北投士林科技園區輝達總部設立，強化北投觀光與產業發展。,蔣萬安出席北投夏日祭 推動觀光與產業發展,文化觀光,"[""節慶"", ""觀光"", ""都市發展"", ""招商"", ""活動""]","[""北投夏日祭"", ""輝達"", ""北士科"", ""觀光"", ""產業經濟""]",正向,"[""蔣萬安"", ""林致宇"", ""周水美""]","[""臺北市政府"", ""臺北市溫泉發展協會"", ""北投士林科技園區"", ""輝達""]","[""北投區"", ""臺北市"", ""日本""]",活動出席,不適用,宣傳,0.95,2026-05-29,市長新聞稿,臺北市政府市長新聞稿,出席第二屆北投夏日祭 蔣萬安:輝達進駐北士科 將吸引更多國內外人士感受北投魅力,public_statement,gpt-4.1-mini,2026-06-25T10:59:08
NEWS_00043,蔣萬安市長在市政總質詢中回應市議員質詢，涵蓋台電變電所規劃、社宅安全檢修、都更程序、客家文化推廣、育兒補助及輝達進駐北士科等議題，強調市府持續溝通協調並推動相關政策。,蔣萬安答詢台電變電所、社宅安全等議題,市政管理,"[""變電所"", ""社宅"", ""都更"", ""客家文化"", ""育兒補助"", ""產業招商""]","[""變電所"", ""社宅檢修"", ""都更程序"", ""客家文化"", ""輝達北士科""]",中性,"[""蔣萬安"", ""簡瑟芳"", ""莫懷祖"", ""黃仁勳"", ""王欣儀""]","[""臺北市政府"", ""臺北市政府市長新聞稿"", ""台電"", ""都發局"", ""消防局"", ""客委會"", ""教育局"", ""產業局"", ""輝達"", ""財政局"", ""警察局""]","[""臺北市"", ""北士科"", ""關渡"", ""洲美""]",政策說明,推動中,說明,0.95,2026-05-28,市長新聞稿,臺北市政府市長新聞稿,市政總質詢第二日 蔣萬安：和台電達成共識、雙方從善如流,public_statement,gpt-4.1-mini,2026-06-25T10:59:16
NEWS_00044,蔣萬安市長出席輝達Constellation員工大會，致贈象徵性入厝禮，表達對輝達在臺北推動AI創新的期待與合作願景。,蔣萬安出席輝達Constellation員工大會，贈市鑰及書法卷軸,產業經濟,"[""AI"", ""招商"", ""企業"", ""創新"", ""北士科""]","[""輝達"", ""Constellation"", ""入厝禮"", ""AI創新"", ""蔣萬安""]",正向,"[""蔣萬安"", ""黃仁勳"", ""Scott Ekman""]","[""臺北市政府"", ""輝達"", ""NVIDIA"", ""全球不動產""]","[""臺北市"", ""北士科""]",活動出席,不適用,祝賀,0.95,2026-05-27,市長新聞稿,臺北市政府市長新聞稿,受邀出席輝達歡慶Constellation員工大會 蔣萬安贈黃仁勳「入厝禮」：日月同輝 飛黃騰達,public_statement,gpt-4.1-mini,2026-06-25T10:59:22
NEWS_00045,臺北市長蔣萬安赴議會總質詢，說明北士科基礎建設規劃、AI產業發展、捷運路網推動、大巨蛋問題治理及教育與社會福利改善等多項政策進度。,蔣萬安議會質詢說明AI首都發展與市政施政。,市政管理,"[""北士科"", ""捷運"", ""AI"", ""大巨蛋"", ""都更"", ""敬老卡""]","[""北士科"", ""AI產業"", ""大巨蛋"", ""都市更新"", ""敬老卡""]",中性,"[""蔣萬安"", ""黃仁勳"", ""姚淑文"", ""張副市長""]","[""臺北市政府"", ""台電"", ""警察局"", ""公園處"", ""新工處"", ""社會局""]","[""北投區"", ""社子區"", ""士林區"", ""大同區"", ""臺北市"", ""仙渡變電所"", ""文林變電所"", ""青年公園""]",政策說明,推動中,說明,0.95,2026-05-26,市長新聞稿,臺北市政府市長新聞稿,赴市議會總質詢 蔣萬安：完善北士科整體配套 打造臺北成為「AI首都」,public_statement,gpt-4.1-mini,2026-06-25T10:59:28
NEWS_00046,臺北市長蔣萬安出席南陽街台灣半導體產業發源地紀念牌啟用，感謝前輩努力並表達持續打造臺北成為全球AI科技產業心臟的願景。,蔣萬安出席南陽街半導體紀念牌啟用，推動AI產業。,產業經濟,"[""南港"", ""北士科"", ""招商"", ""AI"", ""創新"", ""企業""]","[""半導體"", ""AI科技"", ""南陽街"", ""輝達"", ""臺北科技廊帶""]",正向,"[""蔣萬安"", ""孫運璿"", ""史欽泰"", ""曾繁城"", ""謝錦銘"", ""邱羅火"", ""劉英達"", ""潘文淵"", ""陳上春"", ""成若涵""]","[""臺北市政府"", ""工研院"", ""台積電"", ""聯電"", ""輝達"", ""超微半導體"", ""孫運璿學術基金會"", ""潘文淵文教基金會"", ""美加文化實業股份有限公司"", ""《造山者》紀錄片團隊""]","[""臺北市"", ""南陽街"", ""南港"", ""內湖"", ""北士科"", ""美國""]",活動出席,不適用,感謝,0.95,2026-05-25,市長新聞稿,臺北市政府市長新聞稿,臺灣半導體產業起點！南陽街紀念牌揭幕 蔣萬安：打造臺北成全球AI科技產業發展最強的一顆心臟,public_statement,gpt-4.1-mini,2026-06-25T10:59:34
NEWS_00047,臺北市長蔣萬安出席瑞典日活動，強調深化臺瑞在經貿、教育、文化及民主價值合作，並感謝瑞典駐臺辦事處促成活動復辦。,蔣萬安出席瑞典日強調臺瑞合作及交流,國際交流,"[""經貿交流"", ""教育交流"", ""文化交流"", ""民主夥伴"", ""國際合作""]","[""臺瑞合作"", ""瑞典日活動"", ""經貿交流"", ""教育參訪"", ""民主價值""]",正向,"[""蔣萬安"", ""任荷雅""]","[""臺北市政府"", ""瑞典駐臺辦事處"", ""中正高中""]","[""臺北市"", ""瑞典"", ""臺灣""]",活動出席,不適用,感謝,0.95,2026-05-23,市長新聞稿,臺北市政府市長新聞稿,出席「瑞典日」活動 蔣萬安強調深化臺瑞經貿、教育與文化交流,public_statement,gpt-4.1-mini,2026-06-25T10:59:39
NEWS_00048,臺北市長蔣萬安出席115年金婚表揚，肯定長者貢獻，宣布提高敬老愛心卡點數及擴大使用範圍，加強長者照顧措施。,蔣萬安出席金婚表揚並宣布長者照顧政策。,社會福利,"[""敬老福利"", ""敬老卡"", ""老人照護"", ""社會福利""]","[""金婚表揚"", ""長者照顧"", ""敬老愛心卡"", ""蔣萬安"", ""長者福利政策""]",正向,"[""蔣萬安"", ""姚先生"", ""姚夫人"", ""賴和"", ""陳永昌"", ""張艷鴻"", ""陳秀蘭""]","[""臺北市政府市長新聞稿"", ""臺北市立聯合醫院""]","[""臺北市"", ""信義區"", ""大同區"", ""大安區"", ""臺灣""]",活動出席,不適用,表揚,0.95,2026-05-23,市長新聞稿,臺北市政府市長新聞稿,出席115年金婚表揚 蔣萬安表揚80組金婚夫妻 宣布持續強化長者照顧措施,public_statement,gpt-4.1-mini,2026-06-25T10:59:45
NEWS_00049,臺北市長蔣萬安赴議會報告無菸城市政策、免費營養午餐及托育補助等多項政策推動與管理，並回應相關議題。,蔣萬安議會報告臺北多項政策推動,市政管理,"[""無菸城市"", ""免費營養午餐"", ""托育補助"", ""食安"", ""家禽交易"", ""敬老福利""]","[""無菸城市"", ""營養午餐"", ""托育政策"", ""家禽市場"", ""敬老卡""]",正向,"[""蔣萬安"", ""金翎""]","[""臺北市政府"", ""臺北畜產公司"", ""臺北市議會"", ""文化局"", ""臺北市立大學附設實驗國民小學""]","[""臺北市"", ""西門商圈"", ""敦化南北路"", ""信義路"", ""臺北車站"", ""社子島"", ""嘉義"", ""澎湖"", ""新北""]",政策說明,推動中,說明,0.98,2026-05-22,市長新聞稿,臺北市政府市長新聞稿,蔣萬安赴議會專案報告 推動無菸城市、營養午餐全面免費與托育再升級,public_statement,gpt-4.1-mini,2026-06-25T10:59:50
NEWS_00050,臺北市長蔣萬安出席TOPS臺北好購第2屆頒獎典禮，肯定平臺促進在地中小企業交易與國際化發展，並強調平台信任與成長成效。,蔣萬安出席TOPS頒獎典禮，肯定平台助在地品牌國際化。,產業經濟,"[""新創"", ""企業"", ""採購"", ""投資"", ""品牌""]","[""TOPS臺北好購"", ""中小企業"", ""交易成長"", ""國際舞臺"", ""信任""]",正向,"[""蔣萬安""]","[""臺北市政府"", ""金元福"", ""富邦人壽"", ""中國信託"", ""太平洋崇光百貨"", ""三商美邦"", ""華碩電腦""]","[""臺北市""]",活動出席,不適用,表揚,0.95,2026-05-21,市長新聞稿,臺北市政府市長新聞稿,TOPS臺北好購第2屆頒獎典禮登場 蔣萬安：助在地品牌站上國際舞臺,public_statement,gpt-4.1-mini,2026-06-25T10:59:55
NEWS_00051,臺北市長蔣萬安赴雲林考察營養午餐食材及農漁產品推廣，強調提升校園午餐品質與食安，並透過北農北漁合作促進優質國產農漁產品銷售。,蔣萬安雲林考察營養午餐及農漁產品推廣,教育,"[""校園"", ""食安"", ""農漁產品"", ""採購"", ""營養""]","[""蔣萬安"", ""營養午餐"", ""雲林"", ""北農"", ""臺灣鯛""]",正向,"[""蔣萬安"", ""張麗善"", ""張嘉郡""]","[""臺北市政府"", ""北農"", ""北漁"", ""雲林縣政府"", ""虎尾鎮農會"", ""臺北漁產公司""]","[""臺北市"", ""雲林縣"", ""虎尾鎮"", ""口湖鄉"", ""臺灣""]",政策說明,推動中,說明,0.95,2026-05-18,市長新聞稿,臺北市政府市長新聞稿,蔣萬安赴雲林考察營養午餐食材 攜北農北漁推廣雲林優質農漁產品,public_statement,gpt-4.1-mini,2026-06-25T10:59:59
NEWS_00052,臺北市長蔣萬安出席中國信託60甲子棒球特展，感謝棒球前輩及中信對臺灣棒球的付出，強調臺北大巨蛋完工啟用及基層棒球發展成果。,蔣萬安出席中信甲子棒球特展感謝棒球貢獻,體育,"[""大巨蛋"", ""運動"", ""體育賽事"", ""體育發展"", ""展覽""]","[""中國信託"", ""棒球特展"", ""臺北大巨蛋"", ""謝國城紀念棒球場"", ""黑豹旗""]",正向,"[""蔣萬安"", ""謝國城"", ""王貞治""]","[""中國信託金融控股公司"", ""臺北市政府"", ""中信兄弟"", ""臺北市東園國小少棒隊""]","[""臺北市"", ""美國"", ""青年公園"", ""臺北大巨蛋""]",活動出席,不適用,感謝,0.95,2026-05-17,市長新聞稿,臺北市政府市長新聞稿,出席中國信託金融控股公司「60甲子園棒球特展」開幕 蔣萬安：感謝棒球前輩為臺灣棒球付出,public_statement,gpt-4.1-mini,2026-06-25T11:00:04
